ID,sexo,año,pob
14002,Hombre,1991,7253
14002,Hombre,1992,7500
14002,Hombre,1993,7741
14002,Hombre,1994,7993
14002,Hombre,1995,8234
14002,Hombre,1996,8478
14002,Hombre,1997,8729
14002,Hombre,1998,8971
14002,Hombre,1999,9219
14002,Hombre,2000,9677
14002,Hombre,2001,9642
14002,Hombre,2002,9709
14002,Hombre,2003,9784
14002,Hombre,2004,9851
14002,Hombre,2005,10000
14002,Hombre,2006,9972
14002,Hombre,2007,9968
14002,Hombre,2008,9951
14002,Hombre,2009,9947
14002,Hombre,2010,10022
14002,Hombre,2011,10173
14002,Hombre,2012,10340
14002,Hombre,2013,10520
14002,Hombre,2014,10687
14002,Hombre,2015,10914
14002,Mujer,1990,7410
14002,Mujer,1991,7540
14002,Mujer,1992,7722
14002,Mujer,1993,7908
14002,Mujer,1994,8097
14002,Mujer,1995,8286
14002,Mujer,1996,8470
14002,Mujer,1997,8651
14002,Mujer,1998,8845
14002,Mujer,1999,9035
14002,Mujer,2000,9390
14002,Mujer,2001,9477
14002,Mujer,2002,9658
14002,Mujer,2003,9845
14002,Mujer,2004,10026
14002,Mujer,2005,10310
14002,Mujer,2006,10247
14002,Mujer,2007,10260
14002,Mujer,2008,10267
14002,Mujer,2009,10280
14002,Mujer,2010,10391
14002,Mujer,2011,10546
14002,Mujer,2012,10724
14002,Mujer,2013,10914
14002,Mujer,2014,11092
14002,Mujer,2015,11347
14003,Hombre,1990,8540
14003,Hombre,1991,8659
14003,Hombre,1992,8782
14003,Hombre,1993,8906
14003,Hombre,1994,9028
14003,Hombre,1995,9154
14003,Hombre,1996,9273
14003,Hombre,1997,9399
14003,Hombre,1998,9519
14003,Hombre,1999,9638
14003,Hombre,2000,10026
14003,Hombre,2001,10056
14003,Hombre,2002,10126
14003,Hombre,2003,10197
14003,Hombre,2004,10267
14003,Hombre,2005,10340
14003,Hombre,2006,10377
14003,Hombre,2007,10431
14003,Hombre,2008,10489
14003,Hombre,2009,10543
14003,Hombre,2010,10626
14003,Hombre,2011,10758
14003,Hombre,2012,10908
14003,Hombre,2013,11053
14003,Hombre,2014,11203
14003,Hombre,2015,11371
14003,Mujer,1990,9570
14003,Mujer,1991,9565
14003,Mujer,1992,9580
14003,Mujer,1993,9612
14003,Mujer,1994,9638
14003,Mujer,1995,9670
14003,Mujer,1996,9698
14003,Mujer,1997,9721
14003,Mujer,1998,9756
14003,Mujer,1999,9774
14003,Mujer,2000,9940
14003,Mujer,2001,10140
14003,Mujer,2002,10353
14003,Mujer,2003,10565
14003,Mujer,2004,10778
14003,Mujer,2005,11100
14003,Mujer,2006,11067
14003,Mujer,2007,11060
14003,Mujer,2008,11051
14003,Mujer,2009,11044
14003,Mujer,2010,11064
14003,Mujer,2011,11238
14003,Mujer,2012,11422
14003,Mujer,2013,11598
14003,Mujer,2014,11782
14003,Mujer,2015,11991
14004,Hombre,1990,2240
14004,Hombre,1991,2245
14004,Hombre,1992,2257
14004,Hombre,1993,2256
14004,Hombre,1994,2266
14004,Hombre,1995,2267
14004,Hombre,1996,2285
14004,Hombre,1997,2295
14004,Hombre,1998,2294
14004,Hombre,1999,2306
14004,Hombre,2000,2633
14004,Hombre,2001,2259
14004,Hombre,2002,2249
14004,Hombre,2003,2229
14004,Hombre,2004,2219
14004,Hombre,2005,2200
14004,Hombre,2006,2311
14004,Hombre,2007,2424
14004,Hombre,2008,2540
14004,Hombre,2009,2653
14004,Hombre,2010,3184
14004,Hombre,2011,3069
14004,Hombre,2012,2960
14004,Hombre,2013,2857
14004,Hombre,2014,2748
14004,Hombre,2015,2654
14004,Mujer,1990,2710
14004,Mujer,1991,2665
14004,Mujer,1992,2662
14004,Mujer,1993,2656
14004,Mujer,1994,2647
14004,Mujer,1995,2642
14004,Mujer,1996,2643
14004,Mujer,1997,2636
14004,Mujer,1998,2628
14004,Mujer,1999,2623
14004,Mujer,2000,2832
14004,Mujer,2001,2730
14004,Mujer,2002,2737
14004,Mujer,2003,2737
14004,Mujer,2004,2744
14004,Mujer,2005,2780
14004,Mujer,2006,2853
14004,Mujer,2007,2929
14004,Mujer,2008,3003
14004,Mujer,2009,3079
14004,Mujer,2010,3338
14004,Mujer,2011,3188
14004,Mujer,2012,3075
14004,Mujer,2013,2957
14004,Mujer,2014,2844
14004,Mujer,2015,2731
14005,Hombre,1990,4620
14005,Hombre,1991,4737
14005,Hombre,1992,4875
14005,Hombre,1993,5019
14005,Hombre,1994,5169
14005,Hombre,1995,5314
14005,Hombre,1996,5457
14005,Hombre,1997,5603
14005,Hombre,1998,5751
14005,Hombre,1999,5893
14005,Hombre,2000,6217
14005,Hombre,2001,6228
14005,Hombre,2002,6303
14005,Hombre,2003,6382
14005,Hombre,2004,6457
14005,Hombre,2005,6550
14005,Hombre,2006,6648
14005,Hombre,2007,6740
14005,Hombre,2008,6847
14005,Hombre,2009,6939
14005,Hombre,2010,7123
14005,Hombre,2011,7196
14005,Hombre,2012,7275
14005,Hombre,2013,7353
14005,Hombre,2014,7432
14005,Hombre,2015,7522
14005,Mujer,1990,4790
14005,Mujer,1991,4889
14005,Mujer,1992,5025
14005,Mujer,1993,5147
14005,Mujer,1994,5275
14005,Mujer,1995,5405
14005,Mujer,1996,5542
14005,Mujer,1997,5668
14005,Mujer,1998,5792
14005,Mujer,1999,5930
14005,Mujer,2000,6266
14005,Mujer,2001,6341
14005,Mujer,2002,6545
14005,Mujer,2003,6735
14005,Mujer,2004,6939
14005,Mujer,2005,7180
14005,Mujer,2006,7102
14005,Mujer,2007,7057
14005,Mujer,2008,7008
14005,Mujer,2009,6963
14005,Mujer,2010,7048
14005,Mujer,2011,7192
14005,Mujer,2012,7345
14005,Mujer,2013,7491
14005,Mujer,2014,7644
14005,Mujer,2015,7822
14006,Hombre,1990,26220
14006,Hombre,1991,26306
14006,Hombre,1992,26421
14006,Hombre,1993,26528
14006,Hombre,1994,26639
14006,Hombre,1995,26749
14006,Hombre,1996,26860
14006,Hombre,1997,26974
14006,Hombre,1998,27078
14006,Hombre,1999,27190
14006,Hombre,2000,27300
14006,Hombre,2001,27099
14006,Hombre,2002,26939
14006,Hombre,2003,26774
14006,Hombre,2004,26614
14006,Hombre,2005,26480
14006,Hombre,2006,26649
14006,Hombre,2007,27046
14006,Hombre,2008,27429
14006,Hombre,2009,27826
14006,Hombre,2010,28230
14006,Hombre,2011,28500
14006,Hombre,2012,28775
14006,Hombre,2013,29046
14006,Hombre,2014,29321
14006,Hombre,2015,29729
14006,Mujer,1990,28190
14006,Mujer,1991,28235
14006,Mujer,1992,28310
14006,Mujer,1993,28384
14006,Mujer,1994,28463
14006,Mujer,1995,28537
14006,Mujer,1996,28606
14006,Mujer,1997,28684
14006,Mujer,1998,28759
14006,Mujer,1999,28835
14006,Mujer,2000,28989
14006,Mujer,2001,28729
14006,Mujer,2002,28524
14006,Mujer,2003,28333
14006,Mujer,2004,28128
14006,Mujer,2005,27970
14006,Mujer,2006,28209
14006,Mujer,2007,28504
14006,Mujer,2008,28769
14006,Mujer,2009,29064
14006,Mujer,2010,29365
14006,Mujer,2011,29729
14006,Mujer,2012,30091
14006,Mujer,2013,30447
14006,Mujer,2014,30809
14006,Mujer,2015,31222
14007,Hombre,1990,4130
14007,Hombre,1991,4127
14007,Hombre,1992,4136
14007,Hombre,1993,4140
14007,Hombre,1994,4137
14007,Hombre,1995,4141
14007,Hombre,1996,4148
14007,Hombre,1997,4150
14007,Hombre,1998,4149
14007,Hombre,1999,4153
14007,Hombre,2000,4294
14007,Hombre,2001,4156
14007,Hombre,2002,4145
14007,Hombre,2003,4127
14007,Hombre,2004,4116
14007,Hombre,2005,4110
14007,Hombre,2006,4216
14007,Hombre,2007,4331
14007,Hombre,2008,4441
14007,Hombre,2009,4556
14007,Hombre,2010,4758
14007,Hombre,2011,4745
14007,Hombre,2012,4738
14007,Hombre,2013,4740
14007,Hombre,2014,4733
14007,Hombre,2015,4729
14007,Mujer,1990,4380
14007,Mujer,1991,4347
14007,Mujer,1992,4311
14007,Mujer,1993,4292
14007,Mujer,1994,4269
14007,Mujer,1995,4237
14007,Mujer,1996,4213
14007,Mujer,1997,4190
14007,Mujer,1998,4171
14007,Mujer,1999,4135
14007,Mujer,2000,4288
14007,Mujer,2001,4097
14007,Mujer,2002,4091
14007,Mujer,2003,4097
14007,Mujer,2004,4091
14007,Mujer,2005,4130
14007,Mujer,2006,4217
14007,Mujer,2007,4308
14007,Mujer,2008,4404
14007,Mujer,2009,4495
14007,Mujer,2010,4797
14007,Mujer,2011,4767
14007,Mujer,2012,4746
14007,Mujer,2013,4719
14007,Mujer,2014,4698
14007,Mujer,2015,4691
14008,Hombre,1990,30730
14008,Hombre,1991,31278
14008,Hombre,1992,31885
14008,Hombre,1993,32490
14008,Hombre,1994,33099
14008,Hombre,1995,33701
14008,Hombre,1996,34307
14008,Hombre,1997,34914
14008,Hombre,1998,35521
14008,Hombre,1999,36130
14008,Hombre,2000,36944
14008,Hombre,2001,37056
14008,Hombre,2002,37242
14008,Hombre,2003,37432
14008,Hombre,2004,37618
14008,Hombre,2005,37940
14008,Hombre,2006,37197
14008,Hombre,2007,36633
14008,Hombre,2008,36044
14008,Hombre,2009,35480
14008,Hombre,2010,34927
14008,Hombre,2011,35205
14008,Hombre,2012,35520
14008,Hombre,2013,35838
14008,Hombre,2014,36153
14008,Hombre,2015,36623
14008,Mujer,1990,33450
14008,Mujer,1991,33922
14008,Mujer,1992,34482
14008,Mujer,1993,35042
14008,Mujer,1994,35603
14008,Mujer,1995,36169
14008,Mujer,1996,36726
14008,Mujer,1997,37283
14008,Mujer,1998,37847
14008,Mujer,1999,38411
14008,Mujer,2000,39051
14008,Mujer,2001,39499
14008,Mujer,2002,39949
14008,Mujer,2003,40401
14008,Mujer,2004,40851
14008,Mujer,2005,41360
14008,Mujer,2006,40522
14008,Mujer,2007,39733
14008,Mujer,2008,38932
14008,Mujer,2009,38143
14008,Mujer,2010,37370
14008,Mujer,2011,37961
14008,Mujer,2012,38579
14008,Mujer,2013,39203
14008,Mujer,2014,39821
14008,Mujer,2015,40493
14009,Hombre,1990,5680
14009,Hombre,1991,5794
14009,Hombre,1992,5908
14009,Hombre,1993,6035
14009,Hombre,1994,6149
14009,Hombre,1995,6279
14009,Hombre,1996,6401
14009,Hombre,1997,6517
14009,Hombre,1998,6642
14009,Hombre,1999,6754
14009,Hombre,2000,7019
14009,Hombre,2001,6924
14009,Hombre,2002,6941
14009,Hombre,2003,6944
14009,Hombre,2004,6961
14009,Hombre,2005,7020
14009,Hombre,2006,7250
14009,Hombre,2007,7529
14009,Hombre,2008,7805
14009,Hombre,2009,8084
14009,Hombre,2010,8503
14009,Hombre,2011,8759
14009,Hombre,2012,9026
14009,Hombre,2013,9287
14009,Hombre,2014,9554
14009,Hombre,2015,9856
14009,Mujer,1990,5900
14009,Mujer,1991,6035
14009,Mujer,1992,6178
14009,Mujer,1993,6323
14009,Mujer,1994,6463
14009,Mujer,1995,6611
14009,Mujer,1996,6755
14009,Mujer,1997,6895
14009,Mujer,1998,7040
14009,Mujer,1999,7183
14009,Mujer,2000,7470
14009,Mujer,2001,7477
14009,Mujer,2002,7549
14009,Mujer,2003,7611
14009,Mujer,2004,7683
14009,Mujer,2005,7790
14009,Mujer,2006,7916
14009,Mujer,2007,8078
14009,Mujer,2008,8254
14009,Mujer,2009,8416
14009,Mujer,2010,8689
14009,Mujer,2011,8956
14009,Mujer,2012,9218
14009,Mujer,2013,9487
14009,Mujer,2014,9749
14009,Mujer,2015,10044
14010,Hombre,1990,2690
14010,Hombre,1991,2670
14010,Hombre,1992,2686
14010,Hombre,1993,2706
14010,Hombre,1994,2717
14010,Hombre,1995,2728
14010,Hombre,1996,2740
14010,Hombre,1997,2756
14010,Hombre,1998,2771
14010,Hombre,1999,2782
14010,Hombre,2000,2979
14010,Hombre,2001,2816
14010,Hombre,2002,2858
14010,Hombre,2003,2903
14010,Hombre,2004,2945
14010,Hombre,2005,3010
14010,Hombre,2006,3068
14010,Hombre,2007,3151
14010,Hombre,2008,3221
14010,Hombre,2009,3304
14010,Hombre,2010,3656
14010,Hombre,2011,3579
14010,Hombre,2012,3506
14010,Hombre,2013,3433
14010,Hombre,2014,3360
14010,Hombre,2015,3311
14010,Mujer,1990,2500
14010,Mujer,1991,2519
14010,Mujer,1992,2541
14010,Mujer,1993,2558
14010,Mujer,1994,2578
14010,Mujer,1995,2603
14010,Mujer,1996,2623
14010,Mujer,1997,2644
14010,Mujer,1998,2660
14010,Mujer,1999,2681
14010,Mujer,2000,2916
14010,Mujer,2001,2811
14010,Mujer,2002,2863
14010,Mujer,2003,2910
14010,Mujer,2004,2962
14010,Mujer,2005,3020
14010,Mujer,2006,3108
14010,Mujer,2007,3187
14010,Mujer,2008,3269
14010,Mujer,2009,3348
14010,Mujer,2010,3636
14010,Mujer,2011,3576
14010,Mujer,2012,3536
14010,Mujer,2013,3486
14010,Mujer,2014,3446
14010,Mujer,2015,3406
14011,Hombre,1990,2420
14011,Hombre,1991,2387
14011,Hombre,1992,2378
14011,Hombre,1993,2372
14011,Hombre,1994,2364
14011,Hombre,1995,2362
14011,Hombre,1996,2356
14011,Hombre,1997,2347
14011,Hombre,1998,2342
14011,Hombre,1999,2334
14011,Hombre,2000,2690
14011,Hombre,2001,2476
14011,Hombre,2002,2463
14011,Hombre,2003,2442
14011,Hombre,2004,2429
14011,Hombre,2005,2440
14011,Hombre,2006,2547
14011,Hombre,2007,2691
14011,Hombre,2008,2847
14011,Hombre,2009,2991
14011,Hombre,2010,3340
14011,Hombre,2011,3219
14011,Hombre,2012,3122
14011,Hombre,2013,3001
14011,Hombre,2014,2904
14011,Hombre,2015,2818
14011,Mujer,1990,2720
14011,Mujer,1991,2662
14011,Mujer,1992,2637
14011,Mujer,1993,2613
14011,Mujer,1994,2593
14011,Mujer,1995,2569
14011,Mujer,1996,2552
14011,Mujer,1997,2527
14011,Mujer,1998,2508
14011,Mujer,1999,2488
14011,Mujer,2000,2779
14011,Mujer,2001,2523
14011,Mujer,2002,2444
14011,Mujer,2003,2362
14011,Mujer,2004,2283
14011,Mujer,2005,2230
14011,Mujer,2006,2366
14011,Mujer,2007,2509
14011,Mujer,2008,2655
14011,Mujer,2009,2798
14011,Mujer,2010,3110
14011,Mujer,2011,3013
14011,Mujer,2012,2922
14011,Mujer,2013,2830
14011,Mujer,2014,2739
14011,Mujer,2015,2657
14012,Hombre,1990,2120
14012,Hombre,1991,2092
14012,Hombre,1992,2070
14012,Hombre,1993,2043
14012,Hombre,1994,2013
14012,Hombre,1995,1978
14012,Hombre,1996,1961
14012,Hombre,1997,1935
14012,Hombre,1998,1904
14012,Hombre,1999,1878
14012,Hombre,2000,2081
14012,Hombre,2001,1903
14012,Hombre,2002,1958
14012,Hombre,2003,2007
14012,Hombre,2004,2062
14012,Hombre,2005,2120
14012,Hombre,2006,2119
14012,Hombre,2007,2133
14012,Hombre,2008,2157
14012,Hombre,2009,2171
14012,Hombre,2010,2500
14012,Hombre,2011,2384
14012,Hombre,2012,2258
14012,Hombre,2013,2144
14012,Hombre,2014,2018
14012,Hombre,2015,1910
14012,Mujer,1990,2340
14012,Mujer,1991,2269
14012,Mujer,1992,2230
14012,Mujer,1993,2192
14012,Mujer,1994,2151
14012,Mujer,1995,2106
14012,Mujer,1996,2069
14012,Mujer,1997,2030
14012,Mujer,1998,1990
14012,Mujer,1999,1949
14012,Mujer,2000,2223
14012,Mujer,2001,2104
14012,Mujer,2002,2145
14012,Mujer,2003,2193
14012,Mujer,2004,2234
14012,Mujer,2005,2310
14012,Mujer,2006,2328
14012,Mujer,2007,2365
14012,Mujer,2008,2387
14012,Mujer,2009,2424
14012,Mujer,2010,2670
14012,Mujer,2011,2527
14012,Mujer,2012,2391
14012,Mujer,2013,2254
14012,Mujer,2014,2118
14012,Mujer,2015,1989
14013,Hombre,1990,21360
14013,Hombre,1991,21652
14013,Hombre,1992,21993
14013,Hombre,1993,22336
14013,Hombre,1994,22665
14013,Hombre,1995,23001
14013,Hombre,1996,23348
14013,Hombre,1997,23687
14013,Hombre,1998,24020
14013,Hombre,1999,24351
14013,Hombre,2000,24779
14013,Hombre,2001,24625
14013,Hombre,2002,24525
14013,Hombre,2003,24412
14013,Hombre,2004,24312
14013,Hombre,2005,24270
14013,Hombre,2006,24871
14013,Hombre,2007,25529
14013,Hombre,2008,26193
14013,Hombre,2009,26851
14013,Hombre,2010,27551
14013,Hombre,2011,27957
14013,Hombre,2012,28351
14013,Hombre,2013,28756
14013,Hombre,2014,29150
14013,Hombre,2015,29623
14013,Mujer,1990,23930
14013,Mujer,1991,24152
14013,Mujer,1992,24426
14013,Mujer,1993,24698
14013,Mujer,1994,24970
14013,Mujer,1995,25249
14013,Mujer,1996,25523
14013,Mujer,1997,25795
14013,Mujer,1998,26067
14013,Mujer,1999,26341
14013,Mujer,2000,26672
14013,Mujer,2001,26687
14013,Mujer,2002,26725
14013,Mujer,2003,26756
14013,Mujer,2004,26794
14013,Mujer,2005,26940
14013,Mujer,2006,27555
14013,Mujer,2007,28193
14013,Mujer,2008,28821
14013,Mujer,2009,29459
14013,Mujer,2010,30141
14013,Mujer,2011,30262
14013,Mujer,2012,30408
14013,Mujer,2013,30538
14013,Mujer,2014,30684
14013,Mujer,2015,30857
14014,Hombre,1990,3770
14014,Hombre,1991,3723
14014,Hombre,1992,3722
14014,Hombre,1993,3730
14014,Hombre,1994,3732
14014,Hombre,1995,3733
14014,Hombre,1996,3740
14014,Hombre,1997,3741
14014,Hombre,1998,3750
14014,Hombre,1999,3750
14014,Hombre,2000,3980
14014,Hombre,2001,3801
14014,Hombre,2002,3779
14014,Hombre,2003,3763
14014,Hombre,2004,3741
14014,Hombre,2005,3790
14014,Hombre,2006,3731
14014,Hombre,2007,3697
14014,Hombre,2008,3656
14014,Hombre,2009,3622
14014,Hombre,2010,3761
14014,Hombre,2011,3797
14014,Hombre,2012,3836
14014,Hombre,2013,3876
14014,Hombre,2014,3915
14014,Hombre,2015,3973
14014,Mujer,1990,3920
14014,Mujer,1991,3932
14014,Mujer,1992,3963
14014,Mujer,1993,3995
14014,Mujer,1994,4022
14014,Mujer,1995,4052
14014,Mujer,1996,4090
14014,Mujer,1997,4117
14014,Mujer,1998,4149
14014,Mujer,1999,4180
14014,Mujer,2000,4454
14014,Mujer,2001,4305
14014,Mujer,2002,4281
14014,Mujer,2003,4251
14014,Mujer,2004,4227
14014,Mujer,2005,4270
14014,Mujer,2006,4227
14014,Mujer,2007,4187
14014,Mujer,2008,4151
14014,Mujer,2009,4111
14014,Mujer,2010,4233
14014,Mujer,2011,4241
14014,Mujer,2012,4251
14014,Mujer,2013,4258
14014,Mujer,2014,4268
14014,Mujer,2015,4291
14015,Hombre,1990,22440
14015,Hombre,1991,22590
14015,Hombre,1992,22777
14015,Hombre,1993,22963
14015,Hombre,1994,23155
14015,Hombre,1995,23346
14015,Hombre,1996,23530
14015,Hombre,1997,23720
14015,Hombre,1998,23908
14015,Hombre,1999,24097
14015,Hombre,2000,24401
14015,Hombre,2001,24461
14015,Hombre,2002,24546
14015,Hombre,2003,24631
14015,Hombre,2004,24716
14015,Hombre,2005,24850
14015,Hombre,2006,25464
14015,Hombre,2007,26138
14015,Hombre,2008,26805
14015,Hombre,2009,27479
14015,Hombre,2010,28176
14015,Hombre,2011,28441
14015,Hombre,2012,28713
14015,Hombre,2013,28984
14015,Hombre,2014,29256
14015,Hombre,2015,29573
14015,Mujer,1990,23120
14015,Mujer,1991,23295
14015,Mujer,1992,23544
14015,Mujer,1993,23803
14015,Mujer,1994,24061
14015,Mujer,1995,24312
14015,Mujer,1996,24569
14015,Mujer,1997,24828
14015,Mujer,1998,25086
14015,Mujer,1999,25334
14015,Mujer,2000,25662
14015,Mujer,2001,25932
14015,Mujer,2002,26217
14015,Mujer,2003,26509
14015,Mujer,2004,26794
14015,Mujer,2005,27210
14015,Mujer,2006,27507
14015,Mujer,2007,28047
14015,Mujer,2008,28571
14015,Mujer,2009,29111
14015,Mujer,2010,29694
14015,Mujer,2011,29907
14015,Mujer,2012,30123
14015,Mujer,2013,30342
14015,Mujer,2014,30558
14015,Mujer,2015,30999
14016,Hombre,1990,14810
14016,Hombre,1991,14986
14016,Hombre,1992,15242
14016,Hombre,1993,15497
14016,Hombre,1994,15759
14016,Hombre,1995,16009
14016,Hombre,1996,16267
14016,Hombre,1997,16530
14016,Hombre,1998,16784
14016,Hombre,1999,17039
14016,Hombre,2000,17488
14016,Hombre,2001,17295
14016,Hombre,2002,17135
14016,Hombre,2003,16985
14016,Hombre,2004,16825
14016,Hombre,2005,16840
14016,Hombre,2006,17163
14016,Hombre,2007,17601
14016,Hombre,2008,18038
14016,Hombre,2009,18476
14016,Hombre,2010,18939
14016,Hombre,2011,18839
14016,Hombre,2012,18751
14016,Hombre,2013,18657
14016,Hombre,2014,18569
14016,Hombre,2015,18526
14016,Mujer,1990,16250
14016,Mujer,1991,16396
14016,Mujer,1992,16568
14016,Mujer,1993,16726
14016,Mujer,1994,16898
14016,Mujer,1995,17057
14016,Mujer,1996,17227
14016,Mujer,1997,17399
14016,Mujer,1998,17557
14016,Mujer,1999,17729
14016,Mujer,2000,17920
14016,Mujer,2001,17930
14016,Mujer,2002,18019
14016,Mujer,2003,18109
14016,Mujer,2004,18198
14016,Mujer,2005,18340
14016,Mujer,2006,18575
14016,Mujer,2007,18862
14016,Mujer,2008,19143
14016,Mujer,2009,19430
14016,Mujer,2010,19844
14016,Mujer,2011,19741
14016,Mujer,2012,19650
14016,Mujer,2013,19561
14016,Mujer,2014,19470
14016,Mujer,2015,19437
14017,Hombre,1990,6900
14017,Hombre,1991,6777
14017,Hombre,1992,6711
14017,Hombre,1993,6643
14017,Hombre,1994,6570
14017,Hombre,1995,6490
14017,Hombre,1996,6422
14017,Hombre,1997,6353
14017,Hombre,1998,6281
14017,Hombre,1999,6211
14017,Hombre,2000,6306
14017,Hombre,2001,6122
14017,Hombre,2002,6061
14017,Hombre,2003,5999
14017,Hombre,2004,5938
14017,Hombre,2005,5910
14017,Hombre,2006,5945
14017,Hombre,2007,6088
14017,Hombre,2008,6226
14017,Hombre,2009,6369
14017,Hombre,2010,6584
14017,Hombre,2011,6501
14017,Hombre,2012,6418
14017,Hombre,2013,6328
14017,Hombre,2014,6245
14017,Hombre,2015,6206
14017,Mujer,1990,7460
14017,Mujer,1991,7310
14017,Mujer,1992,7238
14017,Mujer,1993,7152
14017,Mujer,1994,7082
14017,Mujer,1995,7009
14017,Mujer,1996,6940
14017,Mujer,1997,6867
14017,Mujer,1998,6784
14017,Mujer,1999,6715
14017,Mujer,2000,6824
14017,Mujer,2001,6656
14017,Mujer,2002,6584
14017,Mujer,2003,6499
14017,Mujer,2004,6427
14017,Mujer,2005,6340
14017,Mujer,2006,6324
14017,Mujer,2007,6332
14017,Mujer,2008,6350
14017,Mujer,2009,6358
14017,Mujer,2010,6492
14017,Mujer,2011,6428
14017,Mujer,2012,6372
14017,Mujer,2013,6330
14017,Mujer,2014,6274
14017,Mujer,2015,6247
14018,Hombre,1990,25020
14018,Hombre,1991,25226
14018,Hombre,1992,25523
14018,Hombre,1993,25831
14018,Hombre,1994,26130
14018,Hombre,1995,26432
14018,Hombre,1996,26739
14018,Hombre,1997,27040
14018,Hombre,1998,27346
14018,Hombre,1999,27641
14018,Hombre,2000,28011
14018,Hombre,2001,27981
14018,Hombre,2002,27949
14018,Hombre,2003,27912
14018,Hombre,2004,27880
14018,Hombre,2005,27980
14018,Hombre,2006,28589
14018,Hombre,2007,29341
14018,Hombre,2008,30089
14018,Hombre,2009,30841
14018,Hombre,2010,31696
14018,Hombre,2011,31627
14018,Hombre,2012,31565
14018,Hombre,2013,31509
14018,Hombre,2014,31447
14018,Hombre,2015,31487
14018,Mujer,1990,28880
14018,Mujer,1991,29016
14018,Mujer,1992,29215
14018,Mujer,1993,29405
14018,Mujer,1994,29601
14018,Mujer,1995,29791
14018,Mujer,1996,29984
14018,Mujer,1997,30178
14018,Mujer,1998,30370
14018,Mujer,1999,30571
14018,Mujer,2000,30909
14018,Mujer,2001,30957
14018,Mujer,2002,31024
14018,Mujer,2003,31096
14018,Mujer,2004,31163
14018,Mujer,2005,31270
14018,Mujer,2006,31612
14018,Mujer,2007,31984
14018,Mujer,2008,32347
14018,Mujer,2009,32719
14018,Mujer,2010,33174
14018,Mujer,2011,33250
14018,Mujer,2012,33327
14018,Mujer,2013,33399
14018,Mujer,2014,33476
14018,Mujer,2015,33568
14019,Hombre,1990,3070
14019,Hombre,1991,2939
14019,Hombre,1992,2877
14019,Hombre,1993,2812
14019,Hombre,1994,2749
14019,Hombre,1995,2684
14019,Hombre,1996,2624
14019,Hombre,1997,2559
14019,Hombre,1998,2496
14019,Hombre,1999,2436
14019,Hombre,2000,2575
14019,Hombre,2001,2372
14019,Hombre,2002,2380
14019,Hombre,2003,2388
14019,Hombre,2004,2396
14019,Hombre,2005,2450
14019,Hombre,2006,2586
14019,Hombre,2007,2722
14019,Hombre,2008,2851
14019,Hombre,2009,2987
14019,Hombre,2010,3364
14019,Hombre,2011,3407
14019,Hombre,2012,3471
14019,Hombre,2013,3522
14019,Hombre,2014,3586
14019,Hombre,2015,3648
14019,Mujer,1990,3370
14019,Mujer,1991,3263
14019,Mujer,1992,3195
14019,Mujer,1993,3119
14019,Mujer,1994,3047
14019,Mujer,1995,2971
14019,Mujer,1996,2897
14019,Mujer,1997,2829
14019,Mujer,1998,2749
14019,Mujer,1999,2677
14019,Mujer,2000,2799
14019,Mujer,2001,2655
14019,Mujer,2002,2632
14019,Mujer,2003,2615
14019,Mujer,2004,2592
14019,Mujer,2005,2600
14019,Mujer,2006,2733
14019,Mujer,2007,2863
14019,Mujer,2008,2991
14019,Mujer,2009,3121
14019,Mujer,2010,3419
14019,Mujer,2011,3462
14019,Mujer,2012,3517
14019,Mujer,2013,3580
14019,Mujer,2014,3635
14019,Mujer,2015,3693
14020,Hombre,1990,4300
14020,Hombre,1991,4290
14020,Hombre,1992,4311
14020,Hombre,1993,4337
14020,Hombre,1994,4353
14020,Hombre,1995,4368
14020,Hombre,1996,4390
14020,Hombre,1997,4410
14020,Hombre,1998,4432
14020,Hombre,1999,4449
14020,Hombre,2000,4685
14020,Hombre,2001,4692
14020,Hombre,2002,4789
14020,Hombre,2003,4896
14020,Hombre,2004,4993
14020,Hombre,2005,5140
14020,Hombre,2006,5090
14020,Hombre,2007,5056
14020,Hombre,2008,5015
14020,Hombre,2009,4981
14020,Hombre,2010,5058
14020,Hombre,2011,5094
14020,Hombre,2012,5152
14020,Hombre,2013,5190
14020,Hombre,2014,5248
14020,Hombre,2015,5302
14020,Mujer,1990,3710
14020,Mujer,1991,3755
14020,Mujer,1992,3822
14020,Mujer,1993,3881
14020,Mujer,1994,3949
14020,Mujer,1995,4013
14020,Mujer,1996,4074
14020,Mujer,1997,4140
14020,Mujer,1998,4201
14020,Mujer,1999,4270
14020,Mujer,2000,4476
14020,Mujer,2001,4442
14020,Mujer,2002,4462
14020,Mujer,2003,4485
14020,Mujer,2004,4505
14020,Mujer,2005,4570
14020,Mujer,2006,4571
14020,Mujer,2007,4567
14020,Mujer,2008,4566
14020,Mujer,2009,4562
14020,Mujer,2010,4734
14020,Mujer,2011,4778
14020,Mujer,2012,4827
14020,Mujer,2013,4886
14020,Mujer,2014,4935
14020,Mujer,2015,5001
14021,Hombre,1990,10590
14021,Hombre,1991,10541
14021,Hombre,1992,10503
14021,Hombre,1993,10459
14021,Hombre,1994,10421
14021,Hombre,1995,10379
14021,Hombre,1996,10340
14021,Hombre,1997,10301
14021,Hombre,1998,10258
14021,Hombre,1999,10221
14021,Hombre,2000,10405
14021,Hombre,2001,10171
